Latitude,Longitude,Time,Date,Number of Sats,GPS Speed (Kn),GPS True Heading,GPS Magnetic Variation,HDOP,C Magnetic Heading,C True Heading,Pitch Angle,Roll Angle,C Inside Temp (c),DFS Depth (m),DTB Height (m),Total Water Column (m),Batt Percent,Power Watts,Watt-Hours,Batt Volts,Batt Ampers,Batt State,Time to Empty,Current Step,Dist To Next (m),Next Speed (kn),Vehicle Speed (kn),Motor Speed CMD,Next Heading,Next Long,Next Lat,Next Depth (m),Depth Goal (m),Vehicle State,Error State,Distance to Track (m),Fin Pitch R,Fin Pitch L,Pitch Goal,Fin Yaw T,Fin Yaw B,Yaw Goal,Fin Roll,DVL-Depth (m),DVL -Altitude (m),DVL -Water Column (m),DVL-FixType,DVL-FixQuality,DVL-Temperature,Conductivity (mmhos/cm),Temperature (c),Salinity (ppt),Sound Speed (m/s),Date m/d/y   ,Time hh:mm:ss,Temp C,SpCond mS/cm,Sal ppt,Depth feet,pH,pH mV,Turbid+ NTU,Chl ug/L,BGA-PC cells/mL,ODOsat %,ODO mg/L,Battery volts,ROSEM Command Type
25.91270433,-80.13781667,00:08.3,9/18/20,9,0.563,76.26,-7.021254734,1.59,92.3,86.79,1.39,-5.89,31.3,0.01,3.47,3.48,95,22,512,16.2,-1.3,D,1559.4,0,9.957,2,0.02,128,12.9,-80.13779444,25.91279162,0,0,1,N,2.223066,64,64,11,5,5,358.1615,0,9999.99,3.48,3.607,2,9,30.6,0,30.60000038,25.84,1537.18863,9/18/20,10:40:24,30.25,40.63,25.84,0.827,8.27,-75.9,-3.9,0.2,-3695,72.1,4.71,13,
25.9127065,-80.137817,00:09.3,9/18/20,9,0.128,76.26,-7.021254734,1.59,92.3,86.79,1.64,-4.34,31.4,0.01,3.46,3.47,95,22,512,16.2,-1.3,D,1559.4,0,9.73,2,0.02,128,13.41,-80.13779444,25.91279162,0,0,1,N,2.256395,68,68,11,5,5,358.596,0,9999.99,3.48,3.607,2,9,30.6,0,30.60000038,25.84,1537.18874,9/18/20,10:40:25,30.25,40.63,25.84,0.883,8.27,-75.9,-4.9,-3.5,-1707,72.2,4.72,13.2,
25.91270887,-80.1378185,00:10.3,9/18/20,9,0.141,76.26,-7.021254734,1.59,89.8,84.44,2.18,-4.67,31.3,0.01,3.46,3.47,95,22,512,16.2,-1.3,D,1559.4,0,9.511,2,0.02,174,14.66,-80.13779444,25.91279162,0,0,1,N,2.256395,70,70,11,5,5,14.65539,0,9999.99,3.47,3.597,2,9,30.6,0,30.60000038,25.84,1537.18882,9/18/20,10:40:26,30.25,40.63,25.84,0.82,8.27,-76.1,-3.9,-6.7,-1224,72.2,4.72,13.1,
25.91271202,-80.13781933,00:11.4,9/18/20,9,0.398,76.26,-7.021254734,1.59,90.9,85.47,1.19,-3.23,31.3,0.01,3.5,3.51,95,22,512,16.2,-1.3,D,1559.4,0,9.195,2,0.1,174,15.71,-80.13779444,25.91279162,0,0,1,N,2.256395,67,67,11,5,5,15.7419,0,9999.99,3.52,3.647,2,9,30.6,0,30.60000038,25.84,1537.18922,9/18/20,10:40:27,30.25,40.64,25.84,0.849,8.27,-76.1,-4.2,-6.6,-2477,72.3,4.72,13.1,
25.91271572,-80.13781718,00:12.4,9/18/20,9,0.828,76.26,-7.021254734,1.59,90.8,85.38,1.49,-1.51,31.4,0.01,3.48,3.49,95,40,512,16.2,-2.4,D,854,0,8.741,2,0.31,174,15.08,-80.13779444,25.91279162,0,0,1,N,2.256395,64,64,11,5,5,15.201,0,9999.99,3.49,3.617,2,9,30.6,0,30.60000038,25.86,1537.20996,9/18/20,10:40:28,30.25,40.66,25.86,0.889,8.27,-76.1,-3.1,-2,-4147,72.4,4.73,13,
25.91272293,-80.13781085,00:13.4,9/18/20,9,1.023,76.26,-7.021254734,1.01,90.6,85.19,1.05,-4.32,31.3,0,3.52,3.52,95,40,512,16.2,-2.4,D,854,0,7.813,2,0.55,174,12.13,-80.13779444,25.91279162,0,0,1,N,2.256395,63,63,11,5,5,12.40948,0,9999.99,3.53,3.657,2,9,30.6,0,30.60000038,25.87,1537.21964,9/18/20,10:40:29,30.25,40.68,25.87,0.867,8.27,-76.2,-2.9,-1,-3090,72.4,4.73,13.1,
25.91273008,-80.13780491,00:14.4,9/18/20,9,1.25,49.59,-7.021254734,1.01,85.9,80.75,1.24,1.06,31.4,0,3.69,3.69,95,40,512,16.2,-2.4,D,854,0,6.923,2,0.78,174,8.7,-80.13779444,25.91279162,0,0,1,N,2.256395,63,63,11,5,5,9.036031,0,9999.99,3.7,3.827,2,9,30.6,0,30.60000038,25.89,1537.24028,9/18/20,10:40:30,30.25,40.7,25.89,0.894,8.27,-76,-4.3,-6.8,-668,72.4,4.73,13.2,
25.91273271,-80.13780049,00:15.4,9/18/20,9,1.381,69.45,-7.021254734,1.01,80.3,75.42,1.7,2.51,31.4,0,3.74,3.75,95,45,511.9,16.2,-2.8,D,756.6,1,33.679,3,1,195,115.76,-80.13749721,25.91260108,1.00584,1.00584,1,N,5.735189,213,213,-15.46467,185,185,89.84118,0,9999.99,3.76,3.887,2,9,30.6,0,30.60000038,25.89,1537.24024,9/18/20,10:40:31,30.25,40.7,25.89,0.884,8.27,-76,-4.1,-2.4,-947,72.5,4.73,13.2,
25.91273414,-80.1377952,00:16.4,9/18/20,10,1.381,69.45,-7.021254734,1.01,78.3,73.51,-2.84,8.2,31.4,0,3.74,3.75,95,45,511.9,16.2,-2.8,D,756.6,1,33.274,3,1.2,195,116.4,-80.13749721,25.91260108,1.00584,1.00584,1,N,5.310758,209,209,-15.46597,201,201,91.89895,0,9999.99,3.76,3.887,2,9,30.6,0,30.60000038,25.9,1537.25072,9/18/20,10:40:32,30.25,40.72,25.9,0.875,8.27,-76.2,-3.3,-3.7,-3185,72.5,4.74,13,
25.91273573,-80.1377894,00:17.4,9/18/20,10,1.381,69.45,-7.021254734,1.01,81,76.09,-1.67,0.21,31.4,0,3.95,3.95,95,45,511.9,16.2,-2.8,D,756.6,1,32.837,3,1.31,195,117.13,-80.13749721,25.91260108,1.00584,1.00584,1,N,4.82517,213,213,-15.50669,200,200,94.38228,0,9999.99,3.93,4.057,2,9,30.6,0,30.60000038,25.9,1537.25047,9/18/20,10:40:33,30.24,40.72,25.9,0.975,8.27,-76.3,-4.1,1.9,-3299,72.6,4.74,13.1,
